PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"1820772","Goya's living skeleton","Park RH, Park MP.","BMJ. 1991 Dec 21-28;303(6817):1594-6. doi: 10.1136/bmj.303.6817.1594.","Park RH","BMJ","1991","1991/12/21","PMC1676240","","10.1136/bmj.303.6817.1594"
"2390552","Changing remuneration systems: effects on activity in general practice","Krasnik A, Groenewegen PP, Pedersen PA, von Scholten P, Mooney G, Gottschau A, Flierman HA, Damsgaard MT.","BMJ. 1990 Jun 30;300(6741):1698-701. doi: 10.1136/bmj.300.6741.1698.","Krasnik A","BMJ","1990","1990/06/30","PMC1663335","","10.1136/bmj.300.6741.1698"
"2390551","Raised concentrations of antibodies to cardiolipin in patients receiving dialysis","Grönhagen-Riska C, Teppo AM, Helanterä A, Honkanen E, Julkunen H.","BMJ. 1990 Jun 30;300(6741):1696-7. doi: 10.1136/bmj.300.6741.1696.","Grönhagen-Riska C","BMJ","1990","1990/06/30","PMC1663325","","10.1136/bmj.300.6741.1696"
"2390550","Increasing suicide rates among young men in England and Wales","Burton P, Lowy A, Briggs A.","BMJ. 1990 Jun 30;300(6741):1695-6. doi: 10.1136/bmj.300.6741.1695.","Burton P","BMJ","1990","1990/06/30","PMC1663321","","10.1136/bmj.300.6741.1695"
"2390549","Relapsing yersinia infection","Read RC, Barry RE.","BMJ. 1990 Jun 30;300(6741):1694. doi: 10.1136/bmj.300.6741.1694.","Read RC","BMJ","1990","1990/06/30","PMC1663305","","10.1136/bmj.300.6741.1694"
"2390548","Perceptions of pain relief after surgery","Kuhn S, Cooke K, Collins M, Jones JM, Mucklow JC.","BMJ. 1990 Jun 30;300(6741):1687-90. doi: 10.1136/bmj.300.6741.1687.","Kuhn S","BMJ","1990","1990/06/30","PMC1663299","","10.1136/bmj.300.6741.1687"
"2390547","Cognitive and functional competence after anaesthesia in patients aged over 60: controlled trial of general and regional anaesthesia for elective hip or knee replacement","Jones MJ, Piggott SE, Vaughan RS, Bayer AJ, Newcombe RG, Twining TC, Pathy J, Rosen M.","BMJ. 1990 Jun 30;300(6741):1683-7. doi: 10.1136/bmj.300.6741.1683.","Jones MJ","BMJ","1990","1990/06/30","PMC1663336","","10.1136/bmj.300.6741.1683"
"2390546","ABO blood group and ischaemic heart disease in British men","Whincup PH, Cook DG, Phillips AN, Shaper AG.","BMJ. 1990 Jun 30;300(6741):1679-82. doi: 10.1136/bmj.300.6741.1679.","Whincup PH","BMJ","1990","1990/06/30","PMC1663328","","10.1136/bmj.300.6741.1679"
"2390545","HIV and travel","Duckett M, Orkin A.","BMJ. 1990 Jun 30;300(6741):1676.","Duckett M","BMJ","1990","1990/06/30","","",""
"2264855","Loop diathermy excision of the cervical transformation zone in patients with abnormal cervical smears","Luesley DM, Cullimore J, Redman CW, Lawton FG, Emens JM, Rollason TP, Williams DR, Buxton EJ.","BMJ. 1990 Jun 30;300(6741):1690-3. doi: 10.1136/bmj.300.6741.1690.","Luesley DM","BMJ","1990","1990/06/30","PMC1663301","","10.1136/bmj.300.6741.1690"
"2257009","Tuberculosis in Britain","","BMJ. 1990 Jun 30;300(6741):1723-4.","","BMJ","1990","1990/06/30","PMC1663326","",""
"2202446","ABC of major trauma. Thoracic trauma--II","Westaby S, Brayley N.","BMJ. 1990 Jun 30;300(6741):1710-2. doi: 10.1136/bmj.300.6741.1710.","Westaby S","BMJ","1990","1990/06/30","PMC1663309","","10.1136/bmj.300.6741.1710"
"2202445","The effectiveness of two smoking cessation programmes for use in general practice: a randomised clinical trial","Slama K, Redman S, Perkins J, Reid AL, Sanson-Fisher RW.","BMJ. 1990 Jun 30;300(6741):1707-9. doi: 10.1136/bmj.300.6741.1707.","Slama K","BMJ","1990","1990/06/30","PMC1663307","","10.1136/bmj.300.6741.1707"
"2202444","Oocyte donation","Bromwich P.","BMJ. 1990 Jun 30;300(6741):1671-2. doi: 10.1136/bmj.300.6741.1671.","Bromwich P","BMJ","1990","1990/06/30","PMC1663294","","10.1136/bmj.300.6741.1671"
"2202443","Atherosclerotic renovascular disease","Scoble JE, Hamilton G.","BMJ. 1990 Jun 30;300(6741):1670-1. doi: 10.1136/bmj.300.6741.1670.","Scoble JE","BMJ","1990","1990/06/30","PMC1663290","","10.1136/bmj.300.6741.1670"
"2202442","The mental health of Asians in Britain","Ineichen B.","BMJ. 1990 Jun 30;300(6741):1669-70. doi: 10.1136/bmj.300.6741.1669.","Ineichen B","BMJ","1990","1990/06/30","PMC1663297","","10.1136/bmj.300.6741.1669"
"2202441","Thiazides in the 1990s","Orme M.","BMJ. 1990 Jun 30;300(6741):1668-9. doi: 10.1136/bmj.300.6741.1668.","Orme M","BMJ","1990","1990/06/30","PMC1663293","","10.1136/bmj.300.6741.1668"
"2202440","Biochemical neonatal screening","Modell B.","BMJ. 1990 Jun 30;300(6741):1667-8. doi: 10.1136/bmj.300.6741.1667.","Modell B","BMJ","1990","1990/06/30","PMC1663288","","10.1136/bmj.300.6741.1667"
"2143949","Low back pain: comparison of chiropractic and hospital outpatient treatment","Meade TW, Frank AO.","BMJ. 1990 Jun 30;300(6741):1723. doi: 10.1136/bmj.300.6741.1723.","Meade TW","BMJ","1990","1990/06/30","PMC1663317","","10.1136/bmj.300.6741.1723"
"2143948","Safety of intramuscular injection of hepatitis B vaccine in haemophiliacs","Evans DI, Shaw A.","BMJ. 1990 Jun 30;300(6741):1694-5. doi: 10.1136/bmj.300.6741.1694-a.","Evans DI","BMJ","1990","1990/06/30","PMC1663310","","10.1136/bmj.300.6741.1694-a"
"2094239","Emergency alarms","Davies KN.","BMJ. 1990 Jun 30;300(6741):1713-5. doi: 10.1136/bmj.300.6741.1713.","Davies KN","BMJ","1990","1990/06/30","PMC1663323","","10.1136/bmj.300.6741.1713"
"2372652","Treatment of a pancreatic tumour secreting parathyroid hormone related protein","Dodwell D, Gurney H, Scarffe H, Abbas S.","BMJ. 1990 Jun 23;300(6740):1653. doi: 10.1136/bmj.300.6740.1653.","Dodwell D","BMJ","1990","1990/06/23","PMC1663269","","10.1136/bmj.300.6740.1653"
"2372651","Depression and the menopause","Studd JW, Watson NR, Montgomery J.","BMJ. 1990 Jun 23;300(6740):1653. doi: 10.1136/bmj.300.6740.1653-a.","Studd JW","BMJ","1990","1990/06/23","PMC1663273","","10.1136/bmj.300.6740.1653-a"
"2372650","Prevalence of asthma in children","Shaw RA, Crane J, O'Donnell TV.","BMJ. 1990 Jun 23;300(6740):1652-3. doi: 10.1136/bmj.300.6740.1652-d.","Shaw RA","BMJ","1990","1990/06/23","PMC1663256","","10.1136/bmj.300.6740.1652-d"
"2372649","Primary survey in major trauma","Calder I.","BMJ. 1990 Jun 23;300(6740):1652. doi: 10.1136/bmj.300.6740.1652-c.","Calder I","BMJ","1990","1990/06/23","PMC1663250","","10.1136/bmj.300.6740.1652-c"
"2372648","Obstetric accidents","","BMJ. 1990 Jun 23;300(6740):1651-2.","","BMJ","1990","1990/06/23","PMC1663280","",""
"2372647","Radiolucent dentures","Roberts KD.","BMJ. 1990 Jun 23;300(6740):1650-1. doi: 10.1136/bmj.300.6740.1650-c.","Roberts KD","BMJ","1990","1990/06/23","PMC1663259","","10.1136/bmj.300.6740.1650-c"
"2372646","What will happen to our freedom to refer?","Hall SA.","BMJ. 1990 Jun 23;300(6740):1647. doi: 10.1136/bmj.300.6740.1647.","Hall SA","BMJ","1990","1990/06/23","PMC1663258","","10.1136/bmj.300.6740.1647"
"2372645","Labelling cosmetics with their ingredients","de Groot AC.","BMJ. 1990 Jun 23;300(6740):1636-8. doi: 10.1136/bmj.300.6740.1636.","de Groot AC","BMJ","1990","1990/06/23","PMC1663257","","10.1136/bmj.300.6740.1636"
"2372644","Breast cancer screening and the primary care team","Austoker J.","BMJ. 1990 Jun 23;300(6740):1631-4. doi: 10.1136/bmj.300.6740.1631.","Austoker J","BMJ","1990","1990/06/23","PMC1663237","","10.1136/bmj.300.6740.1631"
"2372643","Recombinant human erythropoietin as adjuvant treatment for autologous blood donation","Graf H, Watzinger U, Ludvik B, Wagner A, Höcker P, Zweymüller KK.","BMJ. 1990 Jun 23;300(6740):1627-8. doi: 10.1136/bmj.300.6740.1627.","Graf H","BMJ","1990","1990/06/23","PMC1663274","","10.1136/bmj.300.6740.1627"
"2372642","Changes in determinants of blood rheology during treatment with haemodialysis and recombinant human erythropoietin","Koppensteiner R, Stockenhuber F, Jahn C, Balcke P, Minar E, Ehringer H.","BMJ. 1990 Jun 23;300(6740):1626-7. doi: 10.1136/bmj.300.6740.1626.","Koppensteiner R","BMJ","1990","1990/06/23","PMC1663271","","10.1136/bmj.300.6740.1626"
"2372641","Cervical cancers diagnosed after negative results on cervical cytology: perspective in the 1980s","Mitchell H, Medley G, Giles G.","BMJ. 1990 Jun 23;300(6740):1622-6. doi: 10.1136/bmj.300.6740.1622.","Mitchell H","BMJ","1990","1990/06/23","PMC1663265","","10.1136/bmj.300.6740.1622"
"2372640","Genetic and early environmental components in sociodemographic influences on adult body fatness","Teasdale TW, Sørensen TI, Stunkard AJ.","BMJ. 1990 Jun 23;300(6740):1615-8. doi: 10.1136/bmj.300.6740.1615.","Teasdale TW","BMJ","1990","1990/06/23","PMC1663231","","10.1136/bmj.300.6740.1615"
"2372639","Predicting death from initial disease severity in very low birthweight infants: a method for comparing the performance of neonatal units","Tarnow-Mordi W, Ogston S, Wilkinson AR, Reid E, Gregory J, Saeed M, Wilkie R.","BMJ. 1990 Jun 23;300(6740):1611-4. doi: 10.1136/bmj.300.6740.1611.","Tarnow-Mordi W","BMJ","1990","1990/06/23","PMC1663281","","10.1136/bmj.300.6740.1611"
"2372638","Perioperative deaths among children","Gough MH.","BMJ. 1990 Jun 23;300(6740):1606. doi: 10.1136/bmj.300.6740.1606.","Gough MH","BMJ","1990","1990/06/23","PMC1663262","","10.1136/bmj.300.6740.1606"
"2372637","Inspecting the NHS","Groves T.","BMJ. 1990 Jun 23;300(6740):1601. doi: 10.1136/bmj.300.6740.1601.","Groves T","BMJ","1990","1990/06/23","PMC1663249","","10.1136/bmj.300.6740.1601"
"2242145","Maternal and fetal screening for antenatal care","Penketh R, Pearce JM.","BMJ. 1990 Jun 23;300(6740):1653-4. doi: 10.1136/bmj.300.6740.1653-b.","Penketh R","BMJ","1990","1990/06/23","PMC1663277","","10.1136/bmj.300.6740.1653-b"
"2242144","Central pain","Bowsher D.","BMJ. 1990 Jun 23;300(6740):1652. doi: 10.1136/bmj.300.6740.1652-b.","Bowsher D","BMJ","1990","1990/06/23","PMC1663246","","10.1136/bmj.300.6740.1652-b"
"2196963","ABC of major trauma. Thoracic trauma--I","Westaby S, Brayley N.","BMJ. 1990 Jun 23;300(6740):1639-43. doi: 10.1136/bmj.300.6740.1639.","Westaby S","BMJ","1990","1990/06/23","PMC1663270","","10.1136/bmj.300.6740.1639"
"2196962","Randomised double blind trial of single dose doxycycline for treating cholera in adults","Alam AN, Alam NH, Ahmed T, Sack DA.","BMJ. 1990 Jun 23;300(6740):1619-21. doi: 10.1136/bmj.300.6740.1619.","Alam AN","BMJ","1990","1990/06/23","PMC1663251","","10.1136/bmj.300.6740.1619"
"2196961","""It isn't epilepsy is it, doctor?""","Brett EM.","BMJ. 1990 Jun 23;300(6740):1604-6. doi: 10.1136/bmj.300.6740.1604.","Brett EM","BMJ","1990","1990/06/23","PMC1663252","","10.1136/bmj.300.6740.1604"
"2196960","Antireflux surgery","Taylor TV, Holt S.","BMJ. 1990 Jun 23;300(6740):1603-4. doi: 10.1136/bmj.300.6740.1603.","Taylor TV","BMJ","1990","1990/06/23","PMC1663260","","10.1136/bmj.300.6740.1603"
"2196959","Late onset asthma","Ayres JG.","BMJ. 1990 Jun 23;300(6740):1602-3. doi: 10.1136/bmj.300.6740.1602.","Ayres JG","BMJ","1990","1990/06/23","PMC1663255","","10.1136/bmj.300.6740.1602"
"2142613","Passive smoking","Wood AA.","BMJ. 1990 Jun 23;300(6740):1650. doi: 10.1136/bmj.300.6740.1650-b.","Wood AA","BMJ","1990","1990/06/23","PMC1663254","","10.1136/bmj.300.6740.1650-b"
"2142612","Low back pain: comparison of chiropractic and hospital outpatient treatment","","BMJ. 1990 Jun 23;300(6740):1647-50. doi: 10.1136/bmj.300.6740.1647-a.","","BMJ","1990","1990/06/23","PMC1663263","","10.1136/bmj.300.6740.1647-a"
"2142611","Measuring peak expiratory flow in general practice: comparison of mini Wright peak flow meter and turbine spirometer","Jones KP, Mullee MA.","BMJ. 1990 Jun 23;300(6740):1629-31. doi: 10.1136/bmj.300.6740.1629.","Jones KP","BMJ","1990","1990/06/23","PMC1663284","","10.1136/bmj.300.6740.1629"
"2115386","Peer review and services for elderly patients","Denham MJ, Lubel D.","BMJ. 1990 Jun 23;300(6740):1635-6. doi: 10.1136/bmj.300.6740.1635.","Denham MJ","BMJ","1990","1990/06/23","PMC1663253","","10.1136/bmj.300.6740.1635"
"11642784","IVF: business as usual","Richards T.","BMJ. 1990 Jun 16;300(6739):1540-1.","Richards T","BMJ","1990","1990/06/16","PMC1663111","",""
"2372636","Patients withdrawn from benzodiazepines","Livingston MG.","BMJ. 1990 Jun 16;300(6739):1588. doi: 10.1136/bmj.300.6739.1588-a.","Livingston MG","BMJ","1990","1990/06/16","PMC1663106","","10.1136/bmj.300.6739.1588-a"
"2372635","Coronary artery bypass surgery","Bryan AJ, Kendall SW, Large SR, Wallwork J.","BMJ. 1990 Jun 16;300(6739):1588. doi: 10.1136/bmj.300.6739.1588.","Bryan AJ","BMJ","1990","1990/06/16","PMC1663102","","10.1136/bmj.300.6739.1588"
"2372634","Proliferative retinopathy with growth hormone deficiency and diabetes mellitus","Quin JD, MacCuish AC, Gordon D.","BMJ. 1990 Jun 16;300(6739):1586-7. doi: 10.1136/bmj.300.6739.1586-c.","Quin JD","BMJ","1990","1990/06/16","PMC1663104","","10.1136/bmj.300.6739.1586-c"
"2372633","Varicose veins","Bentley PG.","BMJ. 1990 Jun 16;300(6739):1586. doi: 10.1136/bmj.300.6739.1586-b.","Bentley PG","BMJ","1990","1990/06/16","PMC1663101","","10.1136/bmj.300.6739.1586-b"
"2372632","Screening for carcinoma of the prostate","Sandhu DP, Chilton CP, Munson KW.","BMJ. 1990 Jun 16;300(6739):1585-6. doi: 10.1136/bmj.300.6739.1585-b.","Sandhu DP","BMJ","1990","1990/06/16","PMC1663084","","10.1136/bmj.300.6739.1585-b"
"2372631","Gall bladder function after endoscopic sphincterotomy","","BMJ. 1990 Jun 16;300(6739):1584-5. doi: 10.1136/bmj.300.6739.1584-c.","","BMJ","1990","1990/06/16","PMC1663112","","10.1136/bmj.300.6739.1584-c"
"2372630","Meningococcal meningitis","Carter PE.","BMJ. 1990 Jun 16;300(6739):1584. doi: 10.1136/bmj.300.6739.1584-a.","Carter PE","BMJ","1990","1990/06/16","PMC1663103","","10.1136/bmj.300.6739.1584-a"
"2372629","Illness preceding sudden infant death","Williams AL, Fraser J.","BMJ. 1990 Jun 16;300(6739):1584. doi: 10.1136/bmj.300.6739.1584-b.","Williams AL","BMJ","1990","1990/06/16","PMC1663107","","10.1136/bmj.300.6739.1584-b"
"2372628","Prevention of coronary heart disease in Scotland","Dunnigan MG.","BMJ. 1990 Jun 16;300(6739):1583. doi: 10.1136/bmj.300.6739.1583.","Dunnigan MG","BMJ","1990","1990/06/16","PMC1663066","","10.1136/bmj.300.6739.1583"
"2372627","Organ donation. II-Logistical disincentives to organ donation","Odom NJ.","BMJ. 1990 Jun 16;300(6739):1573-5. doi: 10.1136/bmj.300.6739.1573.","Odom NJ","BMJ","1990","1990/06/16","PMC1663069","","10.1136/bmj.300.6739.1573"
"2372626","Organisation of audit in North Derbyshire District Health Authority","McConnachie RW.","BMJ. 1990 Jun 16;300(6739):1566-8. doi: 10.1136/bmj.300.6739.1566.","McConnachie RW","BMJ","1990","1990/06/16","PMC1663096","","10.1136/bmj.300.6739.1566"
"2372625","Medical audit data: counting is not enough","Lyons C, Gumpert R.","BMJ. 1990 Jun 16;300(6739):1563-6. doi: 10.1136/bmj.300.6739.1563.","Lyons C","BMJ","1990","1990/06/16","PMC1663082","","10.1136/bmj.300.6739.1563"
"2372624","Improving the care of patients with major trauma in the accident and emergency department","Fisher RB, Dearden CH.","BMJ. 1990 Jun 16;300(6739):1560-3. doi: 10.1136/bmj.300.6739.1560.","Fisher RB","BMJ","1990","1990/06/16","PMC1663071","","10.1136/bmj.300.6739.1560"
"2372623","Headache caused by caffeine withdrawal among moderate coffee drinkers switched from ordinary to decaffeinated coffee: a 12 week double blind trial","van Dusseldorp M, Katan MB.","BMJ. 1990 Jun 16;300(6739):1558-9. doi: 10.1136/bmj.300.6739.1558.","van Dusseldorp M","BMJ","1990","1990/06/16","PMC1663116","","10.1136/bmj.300.6739.1558"
"2372622","Snoring every night as a risk factor for myocardial infarction: a case-control study","D'Alessandro R, Magelli C, Gamberini G, Bacchelli S, Cristina E, Magnani B, Lugaresi E.","BMJ. 1990 Jun 16;300(6739):1557-8. doi: 10.1136/bmj.300.6739.1557-a.","D'Alessandro R","BMJ","1990","1990/06/16","PMC1663089","","10.1136/bmj.300.6739.1557-a"
"2372621","A bizarre postoperative wound infection","Shewring DJ, Rushforth GF.","BMJ. 1990 Jun 16;300(6739):1557. doi: 10.1136/bmj.300.6739.1557.","Shewring DJ","BMJ","1990","1990/06/16","PMC1663086","","10.1136/bmj.300.6739.1557"
"2372620","Purpura and dermal thinning associated with high dose inhaled corticosteroids","Capewell S, Reynolds S, Shuttleworth D, Edwards C, Finlay AY.","BMJ. 1990 Jun 16;300(6739):1548-51. doi: 10.1136/bmj.300.6739.1548.","Capewell S","BMJ","1990","1990/06/16","PMC1663083","","10.1136/bmj.300.6739.1548"
"2372619","Effectiveness and hazards of case finding for a high cholesterol concentration","Kinlay S, Heller RF.","BMJ. 1990 Jun 16;300(6739):1545-7. doi: 10.1136/bmj.300.6739.1545.","Kinlay S","BMJ","1990","1990/06/16","PMC1663079","","10.1136/bmj.300.6739.1545"
"2372618","Traveller mothers and babies","Feder G, Hussey R.","BMJ. 1990 Jun 16;300(6739):1536-7. doi: 10.1136/bmj.300.6739.1536.","Feder G","BMJ","1990","1990/06/16","PMC1663109","","10.1136/bmj.300.6739.1536"
"2372617","Pay and conditions for NHS staff","Dyson R.","BMJ. 1990 Jun 16;300(6739):1535-6. doi: 10.1136/bmj.300.6739.1535.","Dyson R","BMJ","1990","1990/06/16","PMC1663105","","10.1136/bmj.300.6739.1535"
"2264853","Organ donation. I--Management of the multiorgan donor","Odom NJ.","BMJ. 1990 Jun 16;300(6739):1571-3. doi: 10.1136/bmj.300.6739.1571.","Odom NJ","BMJ","1990","1990/06/16","PMC1663115","","10.1136/bmj.300.6739.1571"
"2196958","Audit of amniocentesis","Smoleniec JS, James DK, Smith PA.","BMJ. 1990 Jun 16;300(6739):1588. doi: 10.1136/bmj.300.6739.1588-b.","Smoleniec JS","BMJ","1990","1990/06/16","PMC1663110","","10.1136/bmj.300.6739.1588-b"
"2196957","Psychological treatment for depressive disorder","Snaith RP, Tombs DG.","BMJ. 1990 Jun 16;300(6739):1587-8. doi: 10.1136/bmj.300.6739.1587-b.","Snaith RP","BMJ","1990","1990/06/16","PMC1663075","","10.1136/bmj.300.6739.1587-b"
"2196956","ABC of major trauma. Head injuries--II","Bullock R, Teasdale G.","BMJ. 1990 Jun 16;300(6739):1576-9. doi: 10.1136/bmj.300.6739.1576.","Bullock R","BMJ","1990","1990/06/16","PMC1663072","","10.1136/bmj.300.6739.1576"
"2196955","A simple method to detect Helicobacter pylori in gastric specimens","Schneider RE, Torres M, Solis C, Passarelli L, Schneider FE, Vettorazzi M.","BMJ. 1990 Jun 16;300(6739):1559. doi: 10.1136/bmj.300.6739.1559.","Schneider RE","BMJ","1990","1990/06/16","PMC1663067","","10.1136/bmj.300.6739.1559"
"2196954","A randomised controlled trial of surgery for glue ear","Black NA, Sanderson CF, Freeland AP, Vessey MP.","BMJ. 1990 Jun 16;300(6739):1551-6. doi: 10.1136/bmj.300.6739.1551.","Black NA","BMJ","1990","1990/06/16","PMC1663097","","10.1136/bmj.300.6739.1551"
"2196953","Management of menorrhagia","Magos AL.","BMJ. 1990 Jun 16;300(6739):1537-8. doi: 10.1136/bmj.300.6739.1537.","Magos AL","BMJ","1990","1990/06/16","PMC1663113","","10.1136/bmj.300.6739.1537"
"2164855","Porton International and a herpes vaccine","Skinner GR.","BMJ. 1990 Jun 16;300(6739):1583-4. doi: 10.1136/bmj.300.6739.1583-a.","Skinner GR","BMJ","1990","1990/06/16","PMC1663070","","10.1136/bmj.300.6739.1583-a"
"2372616","Screening of school aged children","Bannon MJ.","BMJ. 1990 Jun 9;300(6738):1528. doi: 10.1136/bmj.300.6738.1528.","Bannon MJ","BMJ","1990","1990/06/09","PMC1663216","","10.1136/bmj.300.6738.1528"
"2372615","Oxpentifylline treatment of venous leg ulcers","Bittiner SB.","BMJ. 1990 Jun 9;300(6738):1528. doi: 10.1136/bmj.300.6738.1528-a.","Bittiner SB","BMJ","1990","1990/06/09","PMC1663220","","10.1136/bmj.300.6738.1528-a"
"2372614","Women who sexually abuse children","Welldon EV.","BMJ. 1990 Jun 9;300(6738):1527-8. doi: 10.1136/bmj.300.6738.1527-d.","Welldon EV","BMJ","1990","1990/06/09","PMC1663219","","10.1136/bmj.300.6738.1527-d"
"2372613","Maternal and fetal screening","","BMJ. 1990 Jun 9;300(6738):1526-7.","","BMJ","1990","1990/06/09","PMC1663182","",""
"2372612","Perimenopausal women's views on hormone replacement therapy","Coope J.","BMJ. 1990 Jun 9;300(6738):1526. doi: 10.1136/bmj.300.6738.1526-a.","Coope J","BMJ","1990","1990/06/09","PMC1663171","","10.1136/bmj.300.6738.1526-a"
"2372611","Health checks in general practice","Main JA, Main PG.","BMJ. 1990 Jun 9;300(6738):1526. doi: 10.1136/bmj.300.6738.1526-b.","Main JA","BMJ","1990","1990/06/09","PMC1663175","","10.1136/bmj.300.6738.1526-b"
"2372610","Simulation in surgical training","","BMJ. 1990 Jun 9;300(6738):1524-5.","","BMJ","1990","1990/06/09","PMC1663227","",""
"2372609","Minitracheotomy","Frampton MC.","BMJ. 1990 Jun 9;300(6738):1524. doi: 10.1136/bmj.300.6738.1524-b.","Frampton MC","BMJ","1990","1990/06/09","PMC1663222","","10.1136/bmj.300.6738.1524-b"
