PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"4635028","Technic of lumbar puncture","Vandam LD.","N Engl J Med. 1972 Dec 28;287(26):1358. doi: 10.1056/NEJM197212282872621.","Vandam LD","N Engl J Med","1972","1972/12/28","","","10.1056/NEJM197212282872621"
"5790493","The nephrotic syndrome in children with diabetes mellitus of recent onset","Urizar RE, Schwartz A, Top F Jr, Vernier RL.","N Engl J Med. 1969 Jul 24;281(4):173-81. doi: 10.1056/NEJM196907242810401.","Urizar RE","N Engl J Med","1969","1969/07/24","","","10.1056/NEJM196907242810401"
"4978150","Current problems in health care","Cohen WJ.","N Engl J Med. 1969 Jul 24;281(4):193-7. doi: 10.1056/NEJM196907242810404.","Cohen WJ","N Engl J Med","1969","1969/07/24","","","10.1056/NEJM196907242810404"
"4892806","Anal streptococci","Schoenknecht FD, Batjer JD, Sherris JC.","N Engl J Med. 1969 Jul 24;281(4):220.","Schoenknecht FD","N Engl J Med","1969","1969/07/24","","",""
"4892805","Current concepts: pancreatic extracts","Littman A, Hanscom DH.","N Engl J Med. 1969 Jul 24;281(4):201-4. doi: 10.1056/NEJM196907242810406.","Littman A","N Engl J Med","1969","1969/07/24","","","10.1056/NEJM196907242810406"
"4892804","Neuropsychopharmacology and the affective disorders. (First of three parts)","Schildkraut JJ.","N Engl J Med. 1969 Jul 24;281(4):197-201 contd. doi: 10.1056/NEJM196907242810405.","Schildkraut JJ","N Engl J Med","1969","1969/07/24","","","10.1056/NEJM196907242810405"
"4239835","Muscle contracture induced by exercise. A syndrome attributable to decreased relaxing factor","Brody IA.","N Engl J Med. 1969 Jul 24;281(4):187-92. doi: 10.1056/NEJM196907242810403.","Brody IA","N Engl J Med","1969","1969/07/24","","","10.1056/NEJM196907242810403"
"4182957","Case records of the Massachusetts General Hospital. Weekly clinicopathological exercises. Case 30-1969","","N Engl J Med. 1969 Jul 24;281(4):206-13. doi: 10.1056/NEJM196907242810408.","","N Engl J Med","1969","1969/07/24","","","10.1056/NEJM196907242810408"
"5790492","Blunted tips for zealous examiners","Hsia YE.","N Engl J Med. 1969 Jul 17;281(3):168. doi: 10.1056/NEJM196907172810318.","Hsia YE","N Engl J Med","1969","1969/07/17","","","10.1056/NEJM196907172810318"
"5790491","Danger of dehydration in pyelography","Berdon WE, Baker DH, Becker JA.","N Engl J Med. 1969 Jul 17;281(3):167-8. doi: 10.1056/nejm196907172810317.","Berdon WE","N Engl J Med","1969","1969/07/17","","","10.1056/nejm196907172810317"
"5790490","Simple femoral arteriography nonexistent","Shapiro JH.","N Engl J Med. 1969 Jul 17;281(3):167. doi: 10.1056/NEJM196907172810316.","Shapiro JH","N Engl J Med","1969","1969/07/17","","","10.1056/NEJM196907172810316"
"5790489","Treatment for the medical body","","N Engl J Med. 1969 Jul 17;281(3):165-6. doi: 10.1056/NEJM196907172810313.","","N Engl J Med","1969","1969/07/17","","","10.1056/NEJM196907172810313"
"5790488","Gas","","N Engl J Med. 1969 Jul 17;281(3):164-5. doi: 10.1056/NEJM196907172810312.","","N Engl J Med","1969","1969/07/17","","","10.1056/NEJM196907172810312"
"5790487","Immunologic distinction between I.H. and S.H","Prince AM.","N Engl J Med. 1969 Jul 17;281(3):163-4. doi: 10.1056/NEJM196907172810311.","Prince AM","N Engl J Med","1969","1969/07/17","","","10.1056/NEJM196907172810311"
"5790486","Case records of the Massachusetts General Hospital. Weekly clinicopathological exercises. Case 29-1969","","N Engl J Med. 1969 Jul 17;281(3):153-62. doi: 10.1056/NEJM196907172810310.","","N Engl J Med","1969","1969/07/17","","","10.1056/NEJM196907172810310"
"5790485","Diagnosis of cystinosis by rectal biopsy","Holtzapple PG, Genel M, Yakovac WC, Hummeler K, Segal S.","N Engl J Med. 1969 Jul 17;281(3):143-5. doi: 10.1056/NEJM196907172810308.","Holtzapple PG","N Engl J Med","1969","1969/07/17","","","10.1056/NEJM196907172810308"
"5790484","Medicine, public policy and the private sector","Shannon JA.","N Engl J Med. 1969 Jul 17;281(3):135-41. doi: 10.1056/NEJM196907172810306.","Shannon JA","N Engl J Med","1969","1969/07/17","","","10.1056/NEJM196907172810306"
"5790483","Production and excretion of hydrogen gas in man","Levitt MD.","N Engl J Med. 1969 Jul 17;281(3):122-7. doi: 10.1056/NEJM196907172810303.","Levitt MD","N Engl J Med","1969","1969/07/17","","","10.1056/NEJM196907172810303"
"4978149","Relation of Australia-SH antigen to the willowbrook MS-2 strain","Giles JP, McCollum RW, Berndtson LW Jr, Krugman S.","N Engl J Med. 1969 Jul 17;281(3):119-22. doi: 10.1056/NEJM196907172810302.","Giles JP","N Engl J Med","1969","1969/07/17","","","10.1056/NEJM196907172810302"
"4894567","Inherited aminoacidopathies demonstrating vitamin dependency","Rosenberg LE.","N Engl J Med. 1969 Jul 17;281(3):145-53. doi: 10.1056/NEJM196907172810309.","Rosenberg LE","N Engl J Med","1969","1969/07/17","","","10.1056/NEJM196907172810309"
"4307140","Hypertension with inappropriate aldosterone stimulation","Christlieb AR, Hickler RB, Lauler DP, Williams GH.","N Engl J Med. 1969 Jul 17;281(3):128-31. doi: 10.1056/NEJM196907172810304.","Christlieb AR","N Engl J Med","1969","1969/07/17","","","10.1056/NEJM196907172810304"
"4307139","Long-term anticoagulant prophylaxis after myocardial infarction","Seaman AJ, Griswold HE, Reaume RB, Ritzmann L.","N Engl J Med. 1969 Jul 17;281(3):115-9. doi: 10.1056/NEJM196907172810301.","Seaman AJ","N Engl J Med","1969","1969/07/17","","","10.1056/NEJM196907172810301"
"4239834","Recurrent pericardial effusion secondary to sarcoidosis of the pericardium","Shiff AD, Blatt CJ, Colp C.","N Engl J Med. 1969 Jul 17;281(3):141-3. doi: 10.1056/NEJM196907172810307.","Shiff AD","N Engl J Med","1969","1969/07/17","","","10.1056/NEJM196907172810307"
"4239833","Hyperacute rejection in human-kidney allografts-shwartzman or arthus reaction?","Myburgh JA, Cohen I, Gecelter L, Meyers AM, Abrahams C, Furman KI, Goldberg B, van Blerk PJ.","N Engl J Med. 1969 Jul 17;281(3):131-5. doi: 10.1056/NEJM196907172810305.","Myburgh JA","N Engl J Med","1969","1969/07/17","","","10.1056/NEJM196907172810305"
"5812401","Affair of heart, cardia or toxic drug","Herbst JJ, Friedland GW, Zboralske FF.","N Engl J Med. 1969 Jul 10;281(2):110-1.","Herbst JJ","N Engl J Med","1969","1969/07/10","","",""
"5784787","Case records of the Massachusetts General Hospital. Weekly clinicopathological exercises. Case 28-1969","","N Engl J Med. 1969 Jul 10;281(2):93-8. doi: 10.1056/NEJM196907102810209.","","N Engl J Med","1969","1969/07/10","","","10.1056/NEJM196907102810209"
"5784786","Hyperglycemia with relative hypoinsulinemia in diphenylhydantoin toxicity","Peters BH, Samaan NA.","N Engl J Med. 1969 Jul 10;281(2):91-2. doi: 10.1056/NEJM196907102810208.","Peters BH","N Engl J Med","1969","1969/07/10","","","10.1056/NEJM196907102810208"
"5784785","Brief recordings. Acute renal failure after the administration of iopanoic acid as a cholecystographic agent","Canales CO, Smith GH, Robinson JC, Remmers AR Jr, Sarles HE.","N Engl J Med. 1969 Jul 10;281(2):89-91. doi: 10.1056/NEJM196907102810207.","Canales CO","N Engl J Med","1969","1969/07/10","","","10.1056/NEJM196907102810207"
"5784784","Intravenous glucose tolerance in negro men deficient in glucose-6-phosphate dehydrogenase","Eppes RB, Lawrence AM, McNamara JV, Powell RD, Carson PE.","N Engl J Med. 1969 Jul 10;281(2):60-3. doi: 10.1056/NEJM196907102810202.","Eppes RB","N Engl J Med","1969","1969/07/10","","","10.1056/NEJM196907102810202"
"5784783","Risky gluteal injections","Conran HW.","N Engl J Med. 1969 Jul 10;281(2):112-3. doi: 10.1056/nejm196907102810236.","Conran HW","N Engl J Med","1969","1969/07/10","","","10.1056/nejm196907102810236"
"5784782","Practical control of smoking hazard","Moore GE.","N Engl J Med. 1969 Jul 10;281(2):112. doi: 10.1056/nejm196907102810235.","Moore GE","N Engl J Med","1969","1969/07/10","","","10.1056/nejm196907102810235"
"5784781","More parasitology must be taught","Tanowitz HB.","N Engl J Med. 1969 Jul 10;281(2):112. doi: 10.1056/NEJM196907102810234.","Tanowitz HB","N Engl J Med","1969","1969/07/10","","","10.1056/NEJM196907102810234"
"5784780","Immunotherapy of pollinosis","Prigal SJ.","N Engl J Med. 1969 Jul 10;281(2):111-2. doi: 10.1056/nejm196907102810233.","Prigal SJ","N Engl J Med","1969","1969/07/10","","","10.1056/nejm196907102810233"
"5784779","Kanamycin dosage in uremia","Johnson AH.","N Engl J Med. 1969 Jul 10;281(2):111. doi: 10.1056/nejm196907102810232.","Johnson AH","N Engl J Med","1969","1969/07/10","","","10.1056/nejm196907102810232"
"5784778","Affair of heart, cardia or toxic drug","Sotos JF.","N Engl J Med. 1969 Jul 10;281(2):111.","Sotos JF","N Engl J Med","1969","1969/07/10","","",""
"5784777","Affair of heart, cardia or toxic drug","Alexander CS.","N Engl J Med. 1969 Jul 10;281(2):111.","Alexander CS","N Engl J Med","1969","1969/07/10","","",""
"5784776","Affair of heart, cardia or toxic drug","Sotos JF, Menking M, Wagnitz JG, Burton JJ, Coddington RD.","N Engl J Med. 1969 Jul 10;281(2):111.","Sotos JF","N Engl J Med","1969","1969/07/10","","",""
"5784775","Affair of heart, cardia or toxic drug","Sotos JF.","N Engl J Med. 1969 Jul 10;281(2):110.","Sotos JF","N Engl J Med","1969","1969/07/10","","",""
"5784774","Affair of heart, cardia or toxic drug","Hiebert CA.","N Engl J Med. 1969 Jul 10;281(2):110. doi: 10.1056/NEJM196907102810231.","Hiebert CA","N Engl J Med","1969","1969/07/10","","","10.1056/NEJM196907102810231"
"5784773","Arthritis after rubella vaccination of women","Gold JA.","N Engl J Med. 1969 Jul 10;281(2):109. doi: 10.1056/NEJM196907102810228.","Gold JA","N Engl J Med","1969","1969/07/10","","","10.1056/NEJM196907102810228"
"5784772","Estrogen therapy","Dreisbach RH, Kalman SM.","N Engl J Med. 1969 Jul 10;281(2):108-9. doi: 10.1056/nejm196907102810227.","Dreisbach RH","N Engl J Med","1969","1969/07/10","","","10.1056/nejm196907102810227"
"5784771","Anemia in vitamin E deficiency","Fish MB.","N Engl J Med. 1969 Jul 10;281(2):107-8.","Fish MB","N Engl J Med","1969","1969/07/10","","",""
"5784770","Platelet defect in Wiskott-Aldrich syndrome","Baldini MG.","N Engl J Med. 1969 Jul 10;281(2):107. doi: 10.1056/NEJM196907102810225.","Baldini MG","N Engl J Med","1969","1969/07/10","","","10.1056/NEJM196907102810225"
"5784769","On the cause of acanthosis nigricans","Lerner AB.","N Engl J Med. 1969 Jul 10;281(2):106-7. doi: 10.1056/nejm196907102810223.","Lerner AB","N Engl J Med","1969","1969/07/10","","","10.1056/nejm196907102810223"
"5784768","Low CSF sugar in mumps","Wilfert CM.","N Engl J Med. 1969 Jul 10;281(2):106.","Wilfert CM","N Engl J Med","1969","1969/07/10","","",""
"5784767","Low CSF sugar in mumps","Hall BD.","N Engl J Med. 1969 Jul 10;281(2):106.","Hall BD","N Engl J Med","1969","1969/07/10","","",""
"5784766","Or Damadian's ache","Fisher CM.","N Engl J Med. 1969 Jul 10;281(2):106. doi: 10.1056/nejm196907102810221.","Fisher CM","N Engl J Med","1969","1969/07/10","","","10.1056/nejm196907102810221"
"5784765","Epidemic neuromyasthenia","Trimble GX.","N Engl J Med. 1969 Jul 10;281(2):105-6. doi: 10.1056/nejm196907102810220.","Trimble GX","N Engl J Med","1969","1969/07/10","","","10.1056/nejm196907102810220"
"5784764","Pacemaker clicks","Falicov RE, Resnekov L.","N Engl J Med. 1969 Jul 10;281(2):104.","Falicov RE","N Engl J Med","1969","1969/07/10","","",""
"5784763","Multifocal atrial dysrhythmia","Cheng TO.","N Engl J Med. 1969 Jul 10;281(2):104.","Cheng TO","N Engl J Med","1969","1969/07/10","","",""
"5784762","Hypotension and carotid-sinus-nerve stimulation","Epstein SE.","N Engl J Med. 1969 Jul 10;281(2):104. doi: 10.1056/NEJM196907102810217.","Epstein SE","N Engl J Med","1969","1969/07/10","","","10.1056/NEJM196907102810217"
"5784761","Hypotension and carotid-sinus-nerve stimulation","Zeft HJ, Ruskin J, McGowan RL, Roman L.","N Engl J Med. 1969 Jul 10;281(2):103-4. doi: 10.1056/nejm196907102810215.","Zeft HJ","N Engl J Med","1969","1969/07/10","","","10.1056/nejm196907102810215"
"5784760","Complications of carotid-sinus stimulation","Epstein SE.","N Engl J Med. 1969 Jul 10;281(2):103.","Epstein SE","N Engl J Med","1969","1969/07/10","","",""
"5784759","Complications of carotid-sinus stimulation","Grossman W.","N Engl J Med. 1969 Jul 10;281(2):103. doi: 10.1056/NEJM196907102810214.","Grossman W","N Engl J Med","1969","1969/07/10","","","10.1056/NEJM196907102810214"
"5784758","Prospects for computer-aided diagnosis","Gorry GA.","N Engl J Med. 1969 Jul 10;281(2):101-2. doi: 10.1056/NEJM196907102810212.","Gorry GA","N Engl J Med","1969","1969/07/10","","","10.1056/NEJM196907102810212"
"5784757","Hemophilia polymorphism--the genetic plot thickens","Feinstein DI, Rapaport SI.","N Engl J Med. 1969 Jul 10;281(2):100-1. doi: 10.1056/NEJM196907102810211.","Feinstein DI","N Engl J Med","1969","1969/07/10","","","10.1056/NEJM196907102810211"
"5305802","Chlorothiazide-induced hypercalcemia in juvenile osteoporosis and hyperparathyroidism","Parfitt AM.","N Engl J Med. 1969 Jul 10;281(2):55-9. doi: 10.1056/NEJM196907102810201.","Parfitt AM","N Engl J Med","1969","1969/07/10","","","10.1056/NEJM196907102810201"
"5254227","Impaired platelet-connective-tissue reaction","Inceman S, Tangün Y.","N Engl J Med. 1969 Jul 10;281(2):108. doi: 10.1056/NEJM196907102810226.","Inceman S","N Engl J Med","1969","1969/07/10","","","10.1056/NEJM196907102810226"
"4891367","The centennial of the Massachusetts Department of Public Health","","N Engl J Med. 1969 Jul 10;281(2):99-100. doi: 10.1056/NEJM196907102810210.","","N Engl J Med","1969","1969/07/10","","","10.1056/NEJM196907102810210"
"4891366","Current concepts. The structure of cell membranes","Weinstein RS.","N Engl J Med. 1969 Jul 10;281(2):86-9. doi: 10.1056/NEJM196907102810206.","Weinstein RS","N Engl J Med","1969","1969/07/10","","","10.1056/NEJM196907102810206"
"4891365","Edward P. Bagg, Jr., M.D","","N Engl J Med. 1969 Jul 10;281(2):102. doi: 10.1056/NEJM196907102810213.","","N Engl J Med","1969","1969/07/10","","","10.1056/NEJM196907102810213"
"4389069","A national medical forum","Blasingame FJ.","N Engl J Med. 1969 Jul 10;281(2):66-71. doi: 10.1056/NEJM196907102810204.","Blasingame FJ","N Engl J Med","1969","1969/07/10","","","10.1056/NEJM196907102810204"
"4306583","Sodium metabolism","Earley LE, Daugharty TM.","N Engl J Med. 1969 Jul 10;281(2):72-86. doi: 10.1056/NEJM196907102810205.","Earley LE","N Engl J Med","1969","1969/07/10","","","10.1056/NEJM196907102810205"
"4182059","Antinuclear antibody induced by procainamide. A prospective study","Blomgren SE, Condemi JJ, Bignall MC, Vaughan JH.","N Engl J Med. 1969 Jul 10;281(2):64-6. doi: 10.1056/NEJM196907102810203.","Blomgren SE","N Engl J Med","1969","1969/07/10","","","10.1056/NEJM196907102810203"
"4182058","Variations in plasma bishydroxycoumarin","Flach A.","N Engl J Med. 1969 Jul 10;281(2):105. doi: 10.1056/NEJM196907102810218.","Flach A","N Engl J Med","1969","1969/07/10","","","10.1056/NEJM196907102810218"
"5814988","Interference in the effect of dexamethasone by diphenylhydantoin","Werk EE Jr, Choi Y, Sholiton L, Olinger C, Haque N.","N Engl J Med. 1969 Jul 3;281(1):32-4. doi: 10.1056/NEJM196907032810108.","Werk EE Jr","N Engl J Med","1969","1969/07/03","","","10.1056/NEJM196907032810108"
"5796011","Ventricular fibrillation associated with an electrically operated bed","Aronow S, Bruner JM, Siegal EF, Sloss LJ.","N Engl J Med. 1969 Jul 3;281(1):31-2. doi: 10.1056/NEJM196907032810107.","Aronow S","N Engl J Med","1969","1969/07/03","","","10.1056/NEJM196907032810107"
"5785754","Concordance for drug-induced aplastic anemia in identical twins","Nagao T, Mauer AM.","N Engl J Med. 1969 Jul 3;281(1):7-11. doi: 10.1056/NEJM196907032810102.","Nagao T","N Engl J Med","1969","1969/07/03","","","10.1056/NEJM196907032810102"
"5785753","Histoplasmosis and coccidioidomycosis skin tests in South Vietnamese civilians","Welsh JD, Douglas H.","N Engl J Med. 1969 Jul 3;281(1):52-3. doi: 10.1056/nejm196907032810126.","Welsh JD","N Engl J Med","1969","1969/07/03","","","10.1056/nejm196907032810126"
"5785752","Hazard of ""red tides""","Hopkins EW 3rd.","N Engl J Med. 1969 Jul 3;281(1):52. doi: 10.1056/nejm196907032810125.","Hopkins EW 3rd","N Engl J Med","1969","1969/07/03","","","10.1056/nejm196907032810125"
"5785751","Double standard for swimmers","Ames WR.","N Engl J Med. 1969 Jul 3;281(1):52. doi: 10.1056/NEJM196907032810124.","Ames WR","N Engl J Med","1969","1969/07/03","","","10.1056/NEJM196907032810124"
"5785750","Deadly crab's eye: Abrus precatroius poisoning","Niyogi SK.","N Engl J Med. 1969 Jul 3;281(1):51-2.","Niyogi SK","N Engl J Med","1969","1969/07/03","","",""
"5785749","Eosinophilic reactions in the lung","Carrington CB.","N Engl J Med. 1969 Jul 3;281(1):51.","Carrington CB","N Engl J Med","1969","1969/07/03","","",""
"5785748","Eosinophilic reactions in the lung","Mack HC.","N Engl J Med. 1969 Jul 3;281(1):51. doi: 10.1056/NEJM196907032810123.","Mack HC","N Engl J Med","1969","1969/07/03","","","10.1056/NEJM196907032810123"
"5785747","Eosinophilic reactions in the lung","Joshi VV.","N Engl J Med. 1969 Jul 3;281(1):50-1.","Joshi VV","N Engl J Med","1969","1969/07/03","","",""
"5785746","Eosinophilic reactions in the lung","Warren WP.","N Engl J Med. 1969 Jul 3;281(1):50.","Warren WP","N Engl J Med","1969","1969/07/03","","",""
"5785745","Intestinal folate conjugases","Jeejeebhoy KN.","N Engl J Med. 1969 Jul 3;281(1):50. doi: 10.1056/NEJM196907032810121.","Jeejeebhoy KN","N Engl J Med","1969","1969/07/03","","","10.1056/NEJM196907032810121"
"5785744","Cecocolic intussusception","Solanke TF, Bohrer SP.","N Engl J Med. 1969 Jul 3;281(1):49-50.","Solanke TF","N Engl J Med","1969","1969/07/03","","",""
"5785743","Dilemmas of angina pectoris","Aronow WS, Kaplan MA.","N Engl J Med. 1969 Jul 3;281(1):49.","Aronow WS","N Engl J Med","1969","1969/07/03","","",""
"5785742","Dilemmas of angina pectoris","Beller BM.","N Engl J Med. 1969 Jul 3;281(1):48-9.","Beller BM","N Engl J Med","1969","1969/07/03","","",""
"5785741","Dilemmas of angina pectoris","Feigl EO.","N Engl J Med. 1969 Jul 3;281(1):48.","Feigl EO","N Engl J Med","1969","1969/07/03","","",""
"5785740","Sign of ruptured aneurysm of abdominal aorta","De Hoff JB, Finney GG Jr.","N Engl J Med. 1969 Jul 3;281(1):47-8.","De Hoff JB","N Engl J Med","1969","1969/07/03","","",""
"5785739","Nomenclature in intracranial pressure","Buchheit WA, Burton C.","N Engl J Med. 1969 Jul 3;281(1):47. doi: 10.1056/NEJM196907032810116.","Buchheit WA","N Engl J Med","1969","1969/07/03","","","10.1056/NEJM196907032810116"
"5785738","Nomenclature in intracranial pressure","Rozear MP.","N Engl J Med. 1969 Jul 3;281(1):46-7.","Rozear MP","N Engl J Med","1969","1969/07/03","","",""
"5785737","Intracranial hypertension in malaria","Reilly DJ.","N Engl J Med. 1969 Jul 3;281(1):46. doi: 10.1056/NEJM196907032810114.","Reilly DJ","N Engl J Med","1969","1969/07/03","","","10.1056/NEJM196907032810114"
"5785736","The need for non-breakthroughs in the study of peptic ulcer","Grossman MI.","N Engl J Med. 1969 Jul 3;281(1):43-4. doi: 10.1056/NEJM196907032810111.","Grossman MI","N Engl J Med","1969","1969/07/03","","","10.1056/NEJM196907032810111"
